impacto_presupuestario_anio,impacto_presupuestario_mes,ejercicio_presupuestario,sector_id,sector_desc,subsector_id,subsector_desc,caracter_id,caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,tipo_id,tipo_desc,clase_id,clase_desc,concepto_id,concepto_desc,subconcepto_id,subconcepto_desc,fuente_financiamiento_id,fuente_financiamiento_id_desc,clasificador_economico_8_digitos_id,clasificador_economico_8_digitos_desc,prestamo_externo_id,prestamo_externo_desc,recurso_inicial,recurso_vigente,recurso_ingresado_percibido,ultima_actualizacion_fecha
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,7,Sobre el comercio y las transacciones internacionales,1,Aranceles de Importación,1,No Coparticipados Tesoro,1.1,Tesoro Nacional,11122000,Sobre el comercio y las transacciones internacionales,0,GENERICO,0,0,"23298,56526",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,7,Sobre el comercio y las transacciones internacionales,2,Aranceles de Exportación,1,No Coparticipados Tesoro,1.1,Tesoro Nacional,11122000,Sobre el comercio y las transacciones internacionales,0,GENERICO,0,0,"90287,36389",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,7,Sobre el comercio y las transacciones internacionales,3,Estadística,1,No Coparticipados Tesoro,1.1,Tesoro Nacional,11122000,Sobre el comercio y las transacciones internacionales,0,GENERICO,0,0,"1598,05132108",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,9,Otros Impuestos,9,Otros,9,Otros Coparticipados,1.1,Tesoro Nacional,11123000,Otros Impuestos,0,GENERICO,0,0,"52,23709536",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,11,Ingresos Tributarios,9,Otros Impuestos,9,Otros,15,Internos Sobre Segurros,1.1,Tesoro Nacional,11123000,Otros Impuestos,0,GENERICO,0,0,"59,674945",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos No Tributarios,1,Tasas,2,Fiscalización del Transporte,29,Otras,1.1,Tesoro Nacional,11310000,Tasas,0,GENERICO,0,0,"4,212795",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos No Tributarios,1,Tasas,9,Otras,8,Tasa de Actuación Judicial - Tribunal Fiscal de la Nación,1.1,Tesoro Nacional,11310000,Tasas,0,GENERICO,0,0,"12,81538807",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos No Tributarios,1,Tasas,9,Otras,29,Varios,1.1,Tesoro Nacional,11310000,Tasas,0,GENERICO,0,0,"29,77469387",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos No Tributarios,2,Derechos,1,"Uso de Puertos, Aeropuertos y Aeródromos",2,Puertos y Canales,1.1,Tesoro Nacional,11320000,Derechos,0,GENERICO,0,0,"16,55087792",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos No Tributarios,2,Derechos,9,Otros,29,Varios,1.1,Tesoro Nacional,11320000,Derechos,0,GENERICO,0,0,"0,89323921",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos No Tributarios,3,Primas,0,Primas,0,Primas,1.1,Tesoro Nacional,11330000,Otros No Tributarios,0,GENERICO,0,0,"1,01618268",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos No Tributarios,5,Alquileres,1,De Inmuebles,1,Decreto 1.382/12 - Artículo 15 - 30%,1.1,Tesoro Nacional,11330000,Otros No Tributarios,0,GENERICO,0,0,"31,01881075",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos No Tributarios,5,Alquileres,1,De Inmuebles,29,Otros,1.1,Tesoro Nacional,11330000,Otros No Tributarios,0,GENERICO,0,0,"0,02090437",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos No Tributarios,6,Multas,1,Multas por Infracciones,29,Otras,1.1,Tesoro Nacional,11330000,Otros No Tributarios,0,GENERICO,0,0,"139,66052513",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos No Tributarios,9,Otros,1,Afectaciones y Devoluciones,1,Afectación a Favor del Tesoro,1.1,Tesoro Nacional,11330000,Otros No Tributarios,0,GENERICO,0,0,"91,14805785",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos No Tributarios,9,Otros,1,Afectaciones y Devoluciones,5,Recaudación 5% Entrada Predio Sociedad Rural,1.1,Tesoro Nacional,11330000,Otros No Tributarios,0,GENERICO,0,0,"3,5214836",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos No Tributarios,9,Otros,1,Afectaciones y Devoluciones,29,Varios,1.1,Tesoro Nacional,11330000,Otros No Tributarios,0,GENERICO,0,0,"0,00430273",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos No Tributarios,9,Otros,2,Especificados,2,Juicios con Sentencia,1.1,Tesoro Nacional,11330000,Otros No Tributarios,0,GENERICO,0,0,"129,53917181",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,12,Ingresos No Tributarios,9,Otros,9,No Especificados,29,Otros,1.1,Tesoro Nacional,11330000,Otros No Tributarios,0,GENERICO,0,0,"433,837181",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,29,Otros,1.1,Tesoro Nacional,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"0,07137519",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,16,Rentas de la Propiedad,1,Intereses por Préstamos,1,Intereses por Préstamos en Moneda Nacional,3,Programa Federal de Desendeudamiento de las Provincias Argentinas,1.1,Tesoro Nacional,11611100,Intereses por Préstamos,0,GENERICO,0,0,"-8,03838562",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,16,Rentas de la Propiedad,1,Intereses por Préstamos,1,Intereses por Préstamos en Moneda Nacional,4,Asistencia Financiera a Provincias,1.1,Tesoro Nacional,11611100,Intereses por Préstamos,0,GENERICO,0,0,"88,76665135",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,16,Rentas de la Propiedad,1,Intereses por Préstamos,1,Intereses por Préstamos en Moneda Nacional,5,Res. MEyFP N° 36/2013 Deudas de las Provincias,1.1,Tesoro Nacional,11611100,Intereses por Préstamos,0,GENERICO,0,0,"24,15199686",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,16,Rentas de la Propiedad,1,Intereses por Préstamos,1,Intereses por Préstamos en Moneda Nacional,29,Otros,1.1,Tesoro Nacional,11611100,Intereses por Préstamos,0,GENERICO,0,0,"17,85552774",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,16,Rentas de la Propiedad,2,Intereses por Depósitos,1,Intereses por Depósitos en Moneda Nacional,29,Otros,1.1,Tesoro Nacional,11611200,Intereses por Depósitos,0,GENERICO,0,0,"1121,21956294",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,16,Rentas de la Propiedad,2,Intereses por Depósitos,2,Intereses por Depósitos en Moneda Extranjera,2,Por Fondos del Plan BRADY,1.1,Tesoro Nacional,11612200,Intereses por Depósitos,0,GENERICO,0,0,"0,02430947",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,16,Rentas de la Propiedad,3,Intereses por Títulos y Valores,1,Intereses por Títulos y Valores en Moneda Nacional,29,Otros,1.1,Tesoro Nacional,11611300,Intereses por Títulos y Valores,0,GENERICO,0,0,"8,1496927",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,16,Rentas de la Propiedad,4,Utilidades por Inversiones Empresariales,1,Empresas No Financieras,3,YPF GAS,1.1,Tesoro Nacional,11620000,Utilidades,0,GENERICO,0,0,"158,9613894",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,16,Rentas de la Propiedad,4,Utilidades por Inversiones Empresariales,2,Empresas Financieras,1,Banco Central de la República Argentina,1.1,Tesoro Nacional,11620000,Utilidades,0,GENERICO,0,0,0,Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,17,Transferencias Corrientes,5,De Gobiernos e Instituciones Provinciales y Municipales,1,De Gobiernos Provinciales,29,Otras,1.1,Tesoro Nacional,11723100,De Gobiernos Provinciales,0,GENERICO,0,0,"1,91800113",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,1,Administración Central,92,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,0,Recursos del Tesoro Nacional,999,Tesorería General de la Nación,34,Recuperación de Préstamos de Largo Plazo,1,Del Sector Privado,0,Del Sector Privado,0,Del Sector Privado,1.1,Tesoro Nacional,12361000,Del Sector Privado,0,GENERICO,0,0,"12,47251277",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,1,Poder Legislativo Nacional,0,Poder Legislativo Nacional,1,Auditoría General de la Nación,1,Auditoría General de la Nación,14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"16,284",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,20,Presidencia de la Nación,0,Presidencia de la Nación,109,Sindicatura General de la Nación,109,Sindicatura General de la Nación,14,Venta de Bienes y Servicios de Administraciones Públicas,2,Venta de Servicios,1,Servicios Varios de la Administración Nacional,29,Otros,1.2,Recursos Propios,11400000,Ventas de Bienes y Serv. de las Administraciones Públicas,0,GENERICO,0,0,"28,15189839",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,20,Presidencia de la Nación,0,Presidencia de la Nación,109,Sindicatura General de la Nación,109,Sindicatura General de la Nación,16,Rentas de la Propiedad,3,Intereses por Títulos y Valores,1,Intereses por Títulos y Valores en Moneda Nacional,29,Otros,1.2,Recursos Propios,11611300,Intereses por Títulos y Valores,0,GENERICO,0,0,"0,03471857",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,20,Presidencia de la Nación,0,Presidencia de la Nación,112,Autoridad Regulatoria Nuclear,112,Autoridad Regulatoria Nuclear,12,Ingresos No Tributarios,1,Tasas,9,Otras,29,Varios,1.2,Recursos Propios,11310000,Tasas,0,GENERICO,0,0,"12,04432016",Última actualización del ejercicio 2022: 05 Agosto 2022.
2022,2,2022,1,Sector Público Nacional no Financiero,1,Administración Nacional,2,Organismos Descentralizados,20,Presidencia de la Nación,0,Presidencia de la Nación,917,Agencia Nacional de Discapacidad,917,Agencia Nacional de Discapacidad,12,Ingresos No Tributarios,6,Multas,1,Multas por Infracciones,3,Infracciones Ley 25.730 - Sanciones libradores de cheques,1.2,Recursos Propios,11330000,Otros No Tributarios,0,GENERICO,0,0,"149,51684956",Última actualización del ejercicio 2022: 05 Agosto 2022.
